m,TagName,
"2020-12-01 00:00:00","c#","5718"
"2020-12-01 00:00:00","c++","4436"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7779"
"2020-12-01 00:00:00","javascript","15952"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4782"
"2020-12-01 00:00:00","python","22096"
"2020-12-01 00:00:00","r","4335"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2090"
"2021-01-01 00:00:00","assembly","307"
"2021-01-01 00:00:00","c","2558"
"2021-01-01 00:00:00","c#","6170"
"2021-01-01 00:00:00","c++","4091"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","8002"
"2021-01-01 00:00:00","javascript","16806"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4747"
"2021-01-01 00:00:00","python","22797"
"2021-01-01 00:00:00","r","4336"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2305"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2233"
"2021-02-01 00:00:00","c#","5779"
"2021-02-01 00:00:00","c++","4080"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","566"
"2021-02-01 00:00:00","java","7541"
"2021-02-01 00:00:00","javascript","15217"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4376"
"2021-02-01 00:00:00","python","21339"
"2021-02-01 00:00:00","r","4321"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2248"
"2021-03-01 00:00:00","assembly","319"
"2021-03-01 00:00:00","c","2477"
"2021-03-01 00:00:00","c#","6361"
"2021-03-01 00:00:00","c++","4279"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","753"
"2021-03-01 00:00:00","java","8631"
"2021-03-01 00:00:00","javascript","16700"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4738"
"2021-03-01 00:00:00","python","23736"
"2021-03-01 00:00:00","r","5163"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2373"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5872"
"2021-04-01 00:00:00","c++","3920"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","621"
"2021-04-01 00:00:00","java","7888"
"2021-04-01 00:00:00","javascript","15800"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4297"
"2021-04-01 00:00:00","python","22338"
"2021-04-01 00:00:00","r","4789"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","swift","2106"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2078"
"2021-05-01 00:00:00","c#","5705"
"2021-05-01 00:00:00","c++","4169"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","640"
"2021-05-01 00:00:00","java","7911"
"2021-05-01 00:00:00","javascript","15751"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4255"
"2021-05-01 00:00:00","python","22302"
"2021-05-01 00:00:00","r","4660"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1851"
"2021-06-01 00:00:00","assembly","260"
"2021-06-01 00:00:00","c","1860"
"2021-06-01 00:00:00","c#","5603"
"2021-06-01 00:00:00","c++","3804"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7550"
"2021-06-01 00:00:00","javascript","14934"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4067"
"2021-06-01 00:00:00","python","20800"
"2021-06-01 00:00:00","r","4274"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1781"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1611"
"2021-07-01 00:00:00","c#","5183"
"2021-07-01 00:00:00","c++","3477"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6924"
"2021-07-01 00:00:00","javascript","14704"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3890"
"2021-07-01 00:00:00","python","20495"
"2021-07-01 00:00:00","r","4043"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1956"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1527"
"2021-08-01 00:00:00","c#","5088"
"2021-08-01 00:00:00","c++","3230"
"2021-08-01 00:00:00","delphi","134"
"2021-08-01 00:00:00","go","741"
"2021-08-01 00:00:00","java","6723"
"2021-08-01 00:00:00","javascript","14560"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3856"
"2021-08-01 00:00:00","python","19758"
"2021-08-01 00:00:00","r","4032"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1882"
"2021-09-01 00:00:00","assembly","191"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5031"
"2021-09-01 00:00:00","c++","3576"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","617"
"2021-09-01 00:00:00","java","6581"
"2021-09-01 00:00:00","javascript","14358"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3694"
"2021-09-01 00:00:00","python","18941"
"2021-09-01 00:00:00","r","3896"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1616"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2086"
"2021-10-01 00:00:00","c#","5266"
"2021-10-01 00:00:00","c++","3695"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6531"
"2021-10-01 00:00:00","javascript","13770"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3585"
"2021-10-01 00:00:00","python","19723"
"2021-10-01 00:00:00","r","4169"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1560"
"2021-11-01 00:00:00","assembly","283"
"2021-11-01 00:00:00","c","2200"
"2021-11-01 00:00:00","c#","5568"
"2021-11-01 00:00:00","c++","3795"
"2021-11-01 00:00:00","delphi","139"
"2021-11-01 00:00:00","go","648"
"2021-11-01 00:00:00","java","6883"
"2021-11-01 00:00:00","javascript","13408"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3482"
"2021-11-01 00:00:00","python","19976"
"2021-11-01 00:00:00","r","4022"
"2021-11-01 00:00:00","ruby","392"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","265"
"2021-12-01 00:00:00","c","2092"
"2021-12-01 00:00:00","c#","5007"
"2021-12-01 00:00:00","c++","3551"
"2021-12-01 00:00:00","delphi","142"
"2021-12-01 00:00:00","go","716"
"2021-12-01 00:00:00","java","6159"
"2021-12-01 00:00:00","javascript","13019"
"2021-12-01 00:00:00","perl","101"
"2021-12-01 00:00:00","php","3234"
"2021-12-01 00:00:00","python","18951"
"2021-12-01 00:00:00","r","3533"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","swift","1415"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","c","1947"
"2022-01-01 00:00:00","c#","5247"
"2022-01-01 00:00:00","c++","3594"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","738"
"2022-01-01 00:00:00","java","6413"
"2022-01-01 00:00:00","javascript","13901"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3377"
"2022-01-01 00:00:00","python","19622"
"2022-01-01 00:00:00","r","3840"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1725"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1672"
"2022-02-01 00:00:00","c#","5074"
"2022-02-01 00:00:00","c++","3181"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","641"
"2022-02-01 00:00:00","java","5897"
"2022-02-01 00:00:00","javascript","12762"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3114"
"2022-02-01 00:00:00","python","19198"
"2022-02-01 00:00:00","r","3910"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1597"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","c","1942"
"2022-03-01 00:00:00","c#","5661"
"2022-03-01 00:00:00","c++","3491"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","757"
"2022-03-01 00:00:00","java","6546"
"2022-03-01 00:00:00","javascript","13547"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3128"
"2022-03-01 00:00:00","python","20659"
"2022-03-01 00:00:00","r","4476"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1736"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1736"
"2022-04-01 00:00:00","c#","5185"
"2022-04-01 00:00:00","c++","3462"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","708"
"2022-04-01 00:00:00","java","6331"
"2022-04-01 00:00:00","javascript","13431"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3178"
"2022-04-01 00:00:00","python","19784"
"2022-04-01 00:00:00","r","4174"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1446"
"2022-05-01 00:00:00","assembly","257"
"2022-05-01 00:00:00","c","1763"
"2022-05-01 00:00:00","c#","5480"
"2022-05-01 00:00:00","c++","3515"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","604"
"2022-05-01 00:00:00","java","6449"
"2022-05-01 00:00:00","javascript","13273"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3360"
"2022-05-01 00:00:00","python","19349"
"2022-05-01 00:00:00","r","4132"
"2022-05-01 00:00:00","ruby","436"
"2022-05-01 00:00:00","swift","1456"
"2022-06-01 00:00:00","assembly","238"
"2022-06-01 00:00:00","c","1558"
"2022-06-01 00:00:00","c#","5294"
"2022-06-01 00:00:00","c++","3068"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","675"
"2022-06-01 00:00:00","java","5695"
"2022-06-01 00:00:00","javascript","12580"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3200"
"2022-06-01 00:00:00","python","18713"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1508"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1378"
"2022-07-01 00:00:00","c#","5216"
"2022-07-01 00:00:00","c++","2980"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","681"
"2022-07-01 00:00:00","java","5392"
"2022-07-01 00:00:00","javascript","12718"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3087"
"2022-07-01 00:00:00","python","18991"
"2022-07-01 00:00:00","r","3662"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1467"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1430"
"2022-08-01 00:00:00","c#","5477"
"2022-08-01 00:00:00","c++","2942"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","788"
"2022-08-01 00:00:00","java","5289"
"2022-08-01 00:00:00","javascript","13029"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3116"
"2022-08-01 00:00:00","python","18616"
"2022-08-01 00:00:00","r","3782"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1481"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1546"
"2022-09-01 00:00:00","c#","4980"
"2022-09-01 00:00:00","c++","2768"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","java","5031"
"2022-09-01 00:00:00","javascript","11865"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2828"
"2022-09-01 00:00:00","python","17034"
"2022-09-01 00:00:00","r","3536"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1489"
"2022-10-01 00:00:00","assembly","225"
"2022-10-01 00:00:00","c","1885"
"2022-10-01 00:00:00","c#","5026"
"2022-10-01 00:00:00","c++","2918"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","681"
"2022-10-01 00:00:00","java","5275"
"2022-10-01 00:00:00","javascript","11605"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2761"
"2022-10-01 00:00:00","python","18472"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1325"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2000"
"2022-11-01 00:00:00","c#","5163"
"2022-11-01 00:00:00","c++","2954"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","695"
"2022-11-01 00:00:00","java","5395"
"2022-11-01 00:00:00","javascript","11703"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2783"
"2022-11-01 00:00:00","python","18811"
"2022-11-01 00:00:00","r","3999"
"2022-11-01 00:00:00","ruby","413"
"2022-11-01 00:00:00","swift","1433"
"2022-12-01 00:00:00","assembly","259"
"2022-12-01 00:00:00","c","1723"
"2022-12-01 00:00:00","c#","4654"
"2022-12-01 00:00:00","c++","2606"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4791"
"2022-12-01 00:00:00","javascript","10247"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2366"
"2022-12-01 00:00:00","python","15823"
"2022-12-01 00:00:00","r","3203"
"2022-12-01 00:00:00","ruby","343"
"2022-12-01 00:00:00","swift","1224"
"2023-01-01 00:00:00","assembly","230"
"2023-01-01 00:00:00","c","1437"
"2023-01-01 00:00:00","c#","4697"
"2023-01-01 00:00:00","c++","2406"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4686"
"2023-01-01 00:00:00","javascript","10017"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","php","2521"
"2023-01-01 00:00:00","python","14977"
"2023-01-01 00:00:00","r","3256"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1205"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","c","1229"
"2023-02-01 00:00:00","c#","4107"
"2023-02-01 00:00:00","c++","2036"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","619"
"2023-02-01 00:00:00","java","4081"
"2023-02-01 00:00:00","javascript","8470"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2008"
"2023-02-01 00:00:00","python","13009"
"2023-02-01 00:00:00","r","3269"
"2023-02-01 00:00:00","ruby","313"
"2023-02-01 00:00:00","swift","1062"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1180"
"2023-03-01 00:00:00","c#","4228"
"2023-03-01 00:00:00","c++","2328"
"2023-03-01 00:00:00","delphi","122"
"2023-03-01 00:00:00","go","598"
"2023-03-01 00:00:00","java","4451"
"2023-03-01 00:00:00","javascript","8476"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1882"
"2023-03-01 00:00:00","python","12763"
"2023-03-01 00:00:00","r","3293"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1128"
"2023-04-01 00:00:00","assembly","181"
"2023-04-01 00:00:00","c","1098"
"2023-04-01 00:00:00","c#","3305"
"2023-04-01 00:00:00","c++","1769"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","481"
"2023-04-01 00:00:00","java","3577"
"2023-04-01 00:00:00","javascript","6551"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1584"
"2023-04-01 00:00:00","python","10041"
"2023-04-01 00:00:00","r","2597"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","894"
"2023-05-01 00:00:00","assembly","161"
"2023-05-01 00:00:00","c","979"
"2023-05-01 00:00:00","c#","3225"
"2023-05-01 00:00:00","c++","1633"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3297"
"2023-05-01 00:00:00","javascript","6126"
"2023-05-01 00:00:00","perl","53"
"2023-05-01 00:00:00","php","1619"
"2023-05-01 00:00:00","python","9541"
"2023-05-01 00:00:00","r","2368"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","805"
"2023-06-01 00:00:00","assembly","140"
"2023-06-01 00:00:00","c","816"
"2023-06-01 00:00:00","c#","3244"
"2023-06-01 00:00:00","c++","1648"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","497"
"2023-06-01 00:00:00","java","3329"
"2023-06-01 00:00:00","javascript","5881"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1551"
"2023-06-01 00:00:00","python","9078"
"2023-06-01 00:00:00","r","2208"
"2023-06-01 00:00:00","ruby","192"
"2023-06-01 00:00:00","swift","936"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","842"
"2023-07-01 00:00:00","c#","3292"
"2023-07-01 00:00:00","c++","1663"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","492"
"2023-07-01 00:00:00","java","3152"
"2023-07-01 00:00:00","javascript","5946"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1447"
"2023-07-01 00:00:00","python","9026"
"2023-07-01 00:00:00","r","2021"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","136"
"2023-08-01 00:00:00","c","796"
"2023-08-01 00:00:00","c#","3098"
"2023-08-01 00:00:00","c++","1520"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","463"
"2023-08-01 00:00:00","java","3049"
"2023-08-01 00:00:00","javascript","5252"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1504"
"2023-08-01 00:00:00","python","8280"
"2023-08-01 00:00:00","r","1999"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","770"
"2023-09-01 00:00:00","assembly","137"
"2023-09-01 00:00:00","c","821"
"2023-09-01 00:00:00","c#","2661"
"2023-09-01 00:00:00","c++","1384"
"2023-09-01 00:00:00","delphi","99"
"2023-09-01 00:00:00","go","400"
"2023-09-01 00:00:00","java","2682"
"2023-09-01 00:00:00","javascript","4513"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1392"
"2023-09-01 00:00:00","python","6998"
"2023-09-01 00:00:00","r","1745"
"2023-09-01 00:00:00","ruby","167"
"2023-09-01 00:00:00","swift","715"
"2023-10-01 00:00:00","assembly","163"
"2023-10-01 00:00:00","c","899"
"2023-10-01 00:00:00","c#","2695"
"2023-10-01 00:00:00","c++","1564"
"2023-10-01 00:00:00","delphi","146"
"2023-10-01 00:00:00","go","402"
"2023-10-01 00:00:00","java","2748"
"2023-10-01 00:00:00","javascript","4367"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1258"
"2023-10-01 00:00:00","python","7358"
"2023-10-01 00:00:00","r","1774"
"2023-10-01 00:00:00","ruby","172"
"2023-10-01 00:00:00","swift","757"
"2023-11-01 00:00:00","assembly","169"
"2023-11-01 00:00:00","c","946"
"2023-11-01 00:00:00","c#","3075"
"2023-11-01 00:00:00","c++","1448"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","go","403"
"2023-11-01 00:00:00","java","3241"
"2023-11-01 00:00:00","javascript","5105"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1385"
"2023-11-01 00:00:00","python","8339"
"2023-11-01 00:00:00","r","1982"
"2023-11-01 00:00:00","ruby","150"
"2023-11-01 00:00:00","swift","855"
"2023-12-01 00:00:00","assembly","179"
"2023-12-01 00:00:00","c","856"
"2023-12-01 00:00:00","c#","2616"
"2023-12-01 00:00:00","c++","1405"
"2023-12-01 00:00:00","delphi","74"
"2023-12-01 00:00:00","go","322"
"2023-12-01 00:00:00","java","2505"
"2023-12-01 00:00:00","javascript","4687"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","1196"
"2023-12-01 00:00:00","python","6897"
"2023-12-01 00:00:00","r","1595"
"2023-12-01 00:00:00","ruby","153"
"2023-12-01 00:00:00","swift","730"
"2024-01-01 00:00:00","assembly","175"
"2024-01-01 00:00:00","c","814"
"2024-01-01 00:00:00","c#","2657"
"2024-01-01 00:00:00","c++","1563"
"2024-01-01 00:00:00","delphi","86"
"2024-01-01 00:00:00","go","339"
"2024-01-01 00:00:00","java","2840"
"2024-01-01 00:00:00","javascript","5050"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1377"
"2024-01-01 00:00:00","python","7652"
"2024-01-01 00:00:00","r","1789"
"2024-01-01 00:00:00","ruby","161"
"2024-01-01 00:00:00","swift","855"
"2024-02-01 00:00:00","assembly","131"
"2024-02-01 00:00:00","c","761"
"2024-02-01 00:00:00","c#","2678"
"2024-02-01 00:00:00","c++","1428"
"2024-02-01 00:00:00","delphi","109"
"2024-02-01 00:00:00","go","304"
"2024-02-01 00:00:00","java","2739"
"2024-02-01 00:00:00","javascript","4686"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1298"
"2024-02-01 00:00:00","python","7743"
"2024-02-01 00:00:00","r","1820"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","swift","667"
"2024-03-01 00:00:00","assembly","138"
"2024-03-01 00:00:00","c","732"
"2024-03-01 00:00:00","c#","2573"
"2024-03-01 00:00:00","c++","1329"
"2024-03-01 00:00:00","delphi","97"
"2024-03-01 00:00:00","go","322"
"2024-03-01 00:00:00","java","2798"
"2024-03-01 00:00:00","javascript","4682"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1353"
"2024-03-01 00:00:00","python","7331"
"2024-03-01 00:00:00","r","1684"
"2024-03-01 00:00:00","ruby","136"
"2024-03-01 00:00:00","swift","718"
"2024-04-01 00:00:00","assembly","185"
"2024-04-01 00:00:00","c","736"
"2024-04-01 00:00:00","c#","2711"
"2024-04-01 00:00:00","c++","1302"
"2024-04-01 00:00:00","delphi","105"
"2024-04-01 00:00:00","go","302"
"2024-04-01 00:00:00","java","2556"
"2024-04-01 00:00:00","javascript","4221"
"2024-04-01 00:00:00","perl","26"
"2024-04-01 00:00:00","php","1177"
"2024-04-01 00:00:00","python","7294"
"2024-04-01 00:00:00","r","1533"
"2024-04-01 00:00:00","ruby","114"
"2024-04-01 00:00:00","swift","683"
"2024-05-01 00:00:00","assembly","178"
"2024-05-01 00:00:00","c","658"
"2024-05-01 00:00:00","c#","2462"
"2024-05-01 00:00:00","c++","1416"
"2024-05-01 00:00:00","delphi","101"
"2024-05-01 00:00:00","go","268"
"2024-05-01 00:00:00","java","2246"
"2024-05-01 00:00:00","javascript","3950"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","1149"
"2024-05-01 00:00:00","python","6849"
"2024-05-01 00:00:00","r","1373"
"2024-05-01 00:00:00","ruby","117"
"2024-05-01 00:00:00","swift","609"
"2024-06-01 00:00:00","assembly","86"
"2024-06-01 00:00:00","c","532"
"2024-06-01 00:00:00","c#","1932"
"2024-06-01 00:00:00","c++","1060"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","go","223"
"2024-06-01 00:00:00","java","1670"
"2024-06-01 00:00:00","javascript","2934"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","946"
"2024-06-01 00:00:00","python","5039"
"2024-06-01 00:00:00","r","1085"
"2024-06-01 00:00:00","ruby","109"
"2024-06-01 00:00:00","swift","575"
"2024-07-01 00:00:00","assembly","91"
"2024-07-01 00:00:00","c","557"
"2024-07-01 00:00:00","c#","2096"
"2024-07-01 00:00:00","c++","1130"
"2024-07-01 00:00:00","delphi","54"
"2024-07-01 00:00:00","go","250"
"2024-07-01 00:00:00","java","1531"
"2024-07-01 00:00:00","javascript","2898"
"2024-07-01 00:00:00","perl","34"
"2024-07-01 00:00:00","php","867"
"2024-07-01 00:00:00","python","5240"
"2024-07-01 00:00:00","r","1057"
"2024-07-01 00:00:00","ruby","94"
"2024-07-01 00:00:00","swift","577"
"2024-08-01 00:00:00","assembly","115"
"2024-08-01 00:00:00","c","483"
"2024-08-01 00:00:00","c#","1861"
"2024-08-01 00:00:00","c++","1033"
"2024-08-01 00:00:00","delphi","84"
"2024-08-01 00:00:00","go","210"
"2024-08-01 00:00:00","java","1219"
"2024-08-01 00:00:00","javascript","2526"
"2024-08-01 00:00:00","perl","42"
"2024-08-01 00:00:00","php","813"
"2024-08-01 00:00:00","python","4557"
"2024-08-01 00:00:00","r","881"
"2024-08-01 00:00:00","ruby","106"
"2024-08-01 00:00:00","swift","549"
"2024-09-01 00:00:00","assembly","87"
"2024-09-01 00:00:00","c","448"
"2024-09-01 00:00:00","c#","1584"
"2024-09-01 00:00:00","c++","1008"
"2024-09-01 00:00:00","delphi","67"
"2024-09-01 00:00:00","go","161"
"2024-09-01 00:00:00","java","1306"
"2024-09-01 00:00:00","javascript","2201"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","625"
"2024-09-01 00:00:00","python","3780"
"2024-09-01 00:00:00","r","760"
"2024-09-01 00:00:00","ruby","84"
"2024-09-01 00:00:00","swift","524"
